ItemIndex,Item,Repetition,Rater,RaterIndex,Relevance
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,4,4,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,7,7,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,10,10,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,11,11,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,14,14,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,15,15,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,17,17,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,18,18,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,20,20,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,24,24,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,30,30,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,33,33,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,36,36,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,41,41,0
729,X-zLKAGEFmg.mp4-Trails,Repetition 2,45,45,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,7,7,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,9,9,1
730,X-zLKAGEFmg.mp4-protest,Repetition 2,15,15,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,17,17,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,18,18,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,20,20,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,24,24,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,25,25,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,31,31,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,32,32,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,33,33,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,35,35,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,36,36,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,41,41,0
730,X-zLKAGEFmg.mp4-protest,Repetition 2,45,45,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,7,7,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,9,9,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,15,15,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,17,17,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,18,18,1
731,X-zLKAGEFmg.mp4-staff,Repetition 2,20,20,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,24,24,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,25,25,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,31,31,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,32,32,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,33,33,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,35,35,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,36,36,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,41,41,0
731,X-zLKAGEFmg.mp4-staff,Repetition 2,45,45,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,7,7,1
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,9,9,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,15,15,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,17,17,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,18,18,1
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,20,20,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,24,24,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,25,25,1
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,31,31,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,32,32,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,33,33,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,35,35,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,36,36,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,41,41,0
732,X-zLKAGEFmg.mp4-wheel,Repetition 2,45,45,0
733,X-zLKAGEFmg.mp4-public space,Repetition 2,7,7,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,9,9,0
733,X-zLKAGEFmg.mp4-public space,Repetition 2,15,15,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,17,17,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,18,18,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,20,20,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,24,24,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,25,25,0
733,X-zLKAGEFmg.mp4-public space,Repetition 2,31,31,0
733,X-zLKAGEFmg.mp4-public space,Repetition 2,32,32,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,33,33,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,35,35,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,36,36,0
733,X-zLKAGEFmg.mp4-public space,Repetition 2,41,41,1
733,X-zLKAGEFmg.mp4-public space,Repetition 2,45,45,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,7,7,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,9,9,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,15,15,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,17,17,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,18,18,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,20,20,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,24,24,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,25,25,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,31,31,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,32,32,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,33,33,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,35,35,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,36,36,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,41,41,0
734,X-zLKAGEFmg.mp4-pope,Repetition 2,45,45,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,7,7,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,9,9,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,15,15,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,17,17,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,18,18,1
735,X-zLKAGEFmg.mp4-space,Repetition 2,20,20,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,24,24,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,25,25,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,31,31,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,32,32,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,33,33,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,35,35,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,36,36,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,41,41,0
735,X-zLKAGEFmg.mp4-space,Repetition 2,45,45,0
736,X-zLKAGEFmg.mp4-event,Repetition 2,7,7,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,9,9,0
736,X-zLKAGEFmg.mp4-event,Repetition 2,15,15,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,17,17,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,18,18,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,20,20,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,24,24,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,25,25,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,31,31,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,32,32,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,33,33,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,35,35,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,36,36,1
736,X-zLKAGEFmg.mp4-event,Repetition 2,41,41,0
736,X-zLKAGEFmg.mp4-event,Repetition 2,45,45,1
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,7,7,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,9,9,1
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,15,15,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,17,17,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,18,18,1
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,20,20,1
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,24,24,1
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,25,25,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,31,31,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,32,32,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,33,33,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,35,35,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,36,36,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,41,41,0
737,X-zLKAGEFmg.mp4-recreation,Repetition 2,45,45,0
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,7,7,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,9,9,0
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,15,15,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,17,17,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,18,18,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,20,20,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,24,24,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,25,25,0
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,31,31,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,32,32,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,33,33,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,35,35,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,36,36,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,41,41,1
738,X-zLKAGEFmg.mp4-crowd,Repetition 2,45,45,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,7,7,0
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,9,9,0
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,15,15,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,17,17,0
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,18,18,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,20,20,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,24,24,0
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,25,25,0
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,31,31,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,32,32,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,33,33,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,35,35,0
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,36,36,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,41,41,1
739,X-zLKAGEFmg.mp4-Heath Ledger,Repetition 2,45,45,1
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,7,7,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,9,9,1
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,15,15,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,17,17,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,18,18,1
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,20,20,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,24,24,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,25,25,1
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,31,31,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,32,32,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,33,33,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,35,35,1
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,36,36,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,41,41,0
740,X-zLKAGEFmg.mp4-portrayal,Repetition 2,45,45,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,7,7,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,9,9,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,15,15,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,17,17,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,18,18,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,20,20,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,24,24,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,25,25,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,31,31,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,32,32,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,33,33,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,35,35,1
741,X-zLKAGEFmg.mp4-anything,Repetition 2,36,36,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,41,41,0
741,X-zLKAGEFmg.mp4-anything,Repetition 2,45,45,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,4,4,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,5,5,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,7,7,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,10,10,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,12,12,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,20,20,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,22,22,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,24,24,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,33,33,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,34,34,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,35,35,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,36,36,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,39,39,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,41,41,0
78,j_70OVLHHPc.mp4-portrait,Repetition 2,45,45,0
79,j_70OVLHHPc.mp4-advertising,Repetition 2,4,4,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,5,5,0
79,j_70OVLHHPc.mp4-advertising,Repetition 2,7,7,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,10,10,0
79,j_70OVLHHPc.mp4-advertising,Repetition 2,12,12,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,20,20,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,22,22,0
79,j_70OVLHHPc.mp4-advertising,Repetition 2,24,24,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,33,33,0
79,j_70OVLHHPc.mp4-advertising,Repetition 2,34,34,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,35,35,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,36,36,0
79,j_70OVLHHPc.mp4-advertising,Repetition 2,39,39,0
79,j_70OVLHHPc.mp4-advertising,Repetition 2,41,41,1
79,j_70OVLHHPc.mp4-advertising,Repetition 2,45,45,1
80,j_70OVLHHPc.mp4-grille,Repetition 2,4,4,1
80,j_70OVLHHPc.mp4-grille,Repetition 2,5,5,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,7,7,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,10,10,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,12,12,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,20,20,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,22,22,1
80,j_70OVLHHPc.mp4-grille,Repetition 2,24,24,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,33,33,1
80,j_70OVLHHPc.mp4-grille,Repetition 2,34,34,1
80,j_70OVLHHPc.mp4-grille,Repetition 2,35,35,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,36,36,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,39,39,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,41,41,0
80,j_70OVLHHPc.mp4-grille,Repetition 2,45,45,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,4,4,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,5,5,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,7,7,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,10,10,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,12,12,1
81,j_70OVLHHPc.mp4-muscle,Repetition 2,20,20,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,22,22,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,24,24,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,33,33,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,34,34,1
81,j_70OVLHHPc.mp4-muscle,Repetition 2,35,35,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,36,36,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,39,39,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,41,41,0
81,j_70OVLHHPc.mp4-muscle,Repetition 2,45,45,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,4,4,1
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,5,5,1
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,7,7,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,10,10,1
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,12,12,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,20,20,1
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,22,22,1
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,24,24,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,33,33,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,34,34,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,35,35,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,36,36,1
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,39,39,1
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,41,41,0
82,j_70OVLHHPc.mp4-rear view mirror,Repetition 2,45,45,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,4,4,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,5,5,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,7,7,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,10,10,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,12,12,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,20,20,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,22,22,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,24,24,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,33,33,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,34,34,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,35,35,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,36,36,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,39,39,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,41,41,0
83,j_70OVLHHPc.mp4-eyelash,Repetition 2,45,45,0
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,4,4,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,5,5,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,7,7,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,10,10,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,12,12,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,20,20,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,22,22,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,24,24,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,33,33,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,34,34,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,35,35,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,36,36,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,39,39,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,41,41,1
84,j_70OVLHHPc.mp4-automotive lighting,Repetition 2,45,45,1
85,j_70OVLHHPc.mp4-light,Repetition 2,4,4,0
85,j_70OVLHHPc.mp4-light,Repetition 2,5,5,0
85,j_70OVLHHPc.mp4-light,Repetition 2,7,7,0
85,j_70OVLHHPc.mp4-light,Repetition 2,10,10,0
85,j_70OVLHHPc.mp4-light,Repetition 2,12,12,0
85,j_70OVLHHPc.mp4-light,Repetition 2,20,20,0
85,j_70OVLHHPc.mp4-light,Repetition 2,22,22,1
85,j_70OVLHHPc.mp4-light,Repetition 2,24,24,1
85,j_70OVLHHPc.mp4-light,Repetition 2,33,33,1
85,j_70OVLHHPc.mp4-light,Repetition 2,34,34,1
85,j_70OVLHHPc.mp4-light,Repetition 2,35,35,0
85,j_70OVLHHPc.mp4-light,Repetition 2,36,36,0
85,j_70OVLHHPc.mp4-light,Repetition 2,39,39,1
85,j_70OVLHHPc.mp4-light,Repetition 2,41,41,0
85,j_70OVLHHPc.mp4-light,Repetition 2,45,45,0
86,j_70OVLHHPc.mp4-auto show,Repetition 2,4,4,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,5,5,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,7,7,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,10,10,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,12,12,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,20,20,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,22,22,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,24,24,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,33,33,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,34,34,0
86,j_70OVLHHPc.mp4-auto show,Repetition 2,35,35,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,36,36,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,39,39,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,41,41,1
86,j_70OVLHHPc.mp4-auto show,Repetition 2,45,45,1
683,X-zLKAGEFmg.mp4-racing,Repetition 2,5,5,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,7,7,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,10,10,1
683,X-zLKAGEFmg.mp4-racing,Repetition 2,14,14,1
683,X-zLKAGEFmg.mp4-racing,Repetition 2,15,15,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,24,24,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,25,25,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,30,30,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,31,31,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,35,35,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,36,36,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,41,41,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,44,44,0
683,X-zLKAGEFmg.mp4-racing,Repetition 2,45,45,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,5,5,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,7,7,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,10,10,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,14,14,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,15,15,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,24,24,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,25,25,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,30,30,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,31,31,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,35,35,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,36,36,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,41,41,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,44,44,0
684,X-zLKAGEFmg.mp4-text,Repetition 2,45,45,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,5,5,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,7,7,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,10,10,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,14,14,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,15,15,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,24,24,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,25,25,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,30,30,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,31,31,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,35,35,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,36,36,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,41,41,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,44,44,0
685,X-zLKAGEFmg.mp4-electronic signage,Repetition 2,45,45,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,5,5,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,7,7,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,10,10,1
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,14,14,1
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,15,15,1
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,24,24,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,25,25,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,30,30,1
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,31,31,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,35,35,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,36,36,1
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,41,41,1
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,44,44,0
686,X-zLKAGEFmg.mp4-sports car,Repetition 2,45,45,1
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,5,5,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,7,7,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,10,10,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,14,14,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,15,15,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,24,24,1
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,25,25,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,30,30,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,31,31,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,35,35,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,36,36,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,41,41,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,44,44,0
687,X-zLKAGEFmg.mp4-sport venue,Repetition 2,45,45,0
688,X-zLKAGEFmg.mp4-graphics,Repetition 2,5,5,0
688,X-zLKAGEFmg.mp4-graphics,Repetition 2,7,7,1
