ItemIndex,Item,Repetition,Rater,RaterIndex,Relevance
99,Z6xTxbQeSsI.mp4-lighting,Repetition 2,14,14,0
99,Z6xTxbQeSsI.mp4-lighting,Repetition 2,16,16,1
99,Z6xTxbQeSsI.mp4-lighting,Repetition 2,18,18,0
99,Z6xTxbQeSsI.mp4-lighting,Repetition 2,19,19,1
99,Z6xTxbQeSsI.mp4-lighting,Repetition 2,22,22,1
99,Z6xTxbQeSsI.mp4-lighting,Repetition 2,24,24,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,1,1,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,3,3,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,4,4,1
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,5,5,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,8,8,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,9,9,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,11,11,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,12,12,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,13,13,1
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,14,14,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,16,16,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,18,18,1
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,19,19,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,22,22,0
100,Z6xTxbQeSsI.mp4-laser tag,Repetition 2,24,24,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,1,1,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,3,3,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,4,4,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,5,5,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,8,8,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,9,9,1
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,11,11,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,12,12,1
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,13,13,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,14,14,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,16,16,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,18,18,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,19,19,1
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,22,22,0
101,Z6xTxbQeSsI.mp4-performance,Repetition 2,24,24,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,1,1,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,3,3,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,4,4,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,5,5,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,8,8,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,9,9,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,11,11,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,12,12,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,13,13,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,14,14,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,16,16,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,18,18,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,19,19,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,22,22,0
102,Z6xTxbQeSsI.mp4-rock concert,Repetition 2,24,24,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,1,1,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,3,3,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,4,4,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,5,5,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,8,8,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,9,9,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,11,11,1
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,12,12,1
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,13,13,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,14,14,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,16,16,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,18,18,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,19,19,1
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,22,22,0
103,Z6xTxbQeSsI.mp4-modern dance,Repetition 2,24,24,0
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,1,1,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,2,2,0
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,4,4,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,5,5,0
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,9,9,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,11,11,0
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,12,12,0
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,13,13,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,14,14,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,18,18,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,19,19,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,20,20,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,22,22,1
104,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 2,24,24,1
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,1,1,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,2,2,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,4,4,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,5,5,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,9,9,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,11,11,1
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,12,12,1
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,13,13,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,14,14,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,18,18,1
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,19,19,1
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,20,20,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,22,22,0
105,Z6xTxbQeSsI.mp4-performing arts,Repetition 2,24,24,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,1,1,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,2,2,1
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,4,4,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,5,5,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,9,9,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,11,11,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,12,12,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,13,13,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,14,14,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,18,18,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,19,19,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,20,20,1
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,22,22,0
106,Z6xTxbQeSsI.mp4-circus,Repetition 2,24,24,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,1,1,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,2,2,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,4,4,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,5,5,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,9,9,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,11,11,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,12,12,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,13,13,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,14,14,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,18,18,1
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,19,19,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,20,20,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,22,22,0
107,Z6xTxbQeSsI.mp4-rave,Repetition 2,24,24,0
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,1,1,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,2,2,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,4,4,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,5,5,0
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,9,9,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,11,11,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,12,12,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,13,13,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,14,14,0
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,18,18,0
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,19,19,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,20,20,1
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,22,22,0
108,Z6xTxbQeSsI.mp4-entertainment,Repetition 2,24,24,1
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,1,1,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,2,2,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,4,4,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,5,5,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,9,9,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,11,11,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,12,12,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,13,13,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,14,14,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,18,18,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,19,19,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,20,20,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,22,22,0
109,Z6xTxbQeSsI.mp4-singing,Repetition 2,24,24,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,1,1,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,2,2,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,4,4,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,5,5,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,9,9,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,11,11,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,12,12,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,13,13,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,14,14,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,18,18,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,19,19,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,20,20,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,22,22,0
110,Z6xTxbQeSsI.mp4-fête,Repetition 2,24,24,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,1,1,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,2,2,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,4,4,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,5,5,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,9,9,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,11,11,1
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,12,12,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,13,13,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,14,14,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,18,18,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,19,19,1
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,20,20,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,22,22,0
111,Z6xTxbQeSsI.mp4-dance,Repetition 2,24,24,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,1,1,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,2,2,1
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,4,4,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,5,5,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,9,9,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,11,11,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,12,12,1
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,13,13,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,14,14,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,18,18,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,19,19,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,20,20,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,22,22,0
112,Z6xTxbQeSsI.mp4-concert,Repetition 2,24,24,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,1,1,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,2,2,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,4,4,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,5,5,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,9,9,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,11,11,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,12,12,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,13,13,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,14,14,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,18,18,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,19,19,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,20,20,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,22,22,0
113,Z6xTxbQeSsI.mp4-concert dance,Repetition 2,24,24,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,1,1,1
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,2,2,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,4,4,1
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,5,5,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,9,9,1
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,11,11,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,12,12,1
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,13,13,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,14,14,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,18,18,1
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,19,19,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,20,20,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,22,22,0
114,Z6xTxbQeSsI.mp4-public event,Repetition 2,24,24,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,1,1,0
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,2,2,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,4,4,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,7,7,0
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,9,9,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,10,10,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,11,11,0
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,12,12,0
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,13,13,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,14,14,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,18,18,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,19,19,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,22,22,1
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,23,23,0
115,zSsnGkNRAlE.mp4-radio show,Repetition 2,24,24,1
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,1,1,1
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,2,2,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,4,4,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,7,7,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,9,9,1
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,10,10,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,11,11,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,12,12,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,13,13,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,14,14,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,18,18,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,19,19,1
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,22,22,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,23,23,0
116,zSsnGkNRAlE.mp4-news conference,Repetition 2,24,24,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,1,1,1
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,2,2,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,4,4,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,7,7,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,9,9,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,10,10,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,11,11,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,12,12,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,13,13,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,14,14,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,18,18,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,19,19,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,22,22,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,23,23,0
117,zSsnGkNRAlE.mp4-advertising,Repetition 2,24,24,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,1,1,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,2,2,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,4,4,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,7,7,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,9,9,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,10,10,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,11,11,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,12,12,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,13,13,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,14,14,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,18,18,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,19,19,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,22,22,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,23,23,0
118,zSsnGkNRAlE.mp4-hair coloring,Repetition 2,24,24,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,1,1,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,2,2,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,4,4,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,7,7,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,9,9,1
119,zSsnGkNRAlE.mp4-film,Repetition 2,10,10,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,11,11,1
119,zSsnGkNRAlE.mp4-film,Repetition 2,12,12,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,13,13,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,14,14,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,18,18,1
119,zSsnGkNRAlE.mp4-film,Repetition 2,19,19,1
119,zSsnGkNRAlE.mp4-film,Repetition 2,22,22,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,23,23,0
119,zSsnGkNRAlE.mp4-film,Repetition 2,24,24,1
120,zSsnGkNRAlE.mp4-games,Repetition 2,1,1,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,2,2,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,4,4,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,7,7,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,9,9,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,10,10,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,11,11,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,12,12,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,13,13,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,14,14,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,18,18,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,19,19,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,22,22,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,23,23,0
120,zSsnGkNRAlE.mp4-games,Repetition 2,24,24,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,1,1,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,2,2,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,4,4,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,7,7,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,9,9,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,10,10,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,11,11,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,12,12,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,13,13,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,14,14,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,18,18,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,19,19,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,22,22,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,23,23,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 2,24,24,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,1,1,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,2,2,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,4,4,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,7,7,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,9,9,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,10,10,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,11,11,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,12,12,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,13,13,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,14,14,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,18,18,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,19,19,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,22,22,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,23,23,0
122,zSsnGkNRAlE.mp4-poker,Repetition 2,24,24,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,1,1,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,2,2,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,4,4,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,7,7,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,9,9,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,10,10,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,11,11,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,12,12,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,13,13,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,14,14,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,18,18,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,19,19,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,22,22,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,23,23,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 2,24,24,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,1,1,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,2,2,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,4,4,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,7,7,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,9,9,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,10,10,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,11,11,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,12,12,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,13,13,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,14,14,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,18,18,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,19,19,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,22,22,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,23,23,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 2,24,24,0
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,1,1,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,2,2,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,4,4,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,8,8,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,9,9,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,11,11,0
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,12,12,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,13,13,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,14,14,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,18,18,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,19,19,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,20,20,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,23,23,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 2,24,24,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 2,1,1,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 2,2,2,0
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 2,4,4,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 2,8,8,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 2,9,9,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 2,11,11,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 2,12,12,0
