ItemIndex,Item,Repetition,Rater,RaterIndex,Relevance
54,8vdw-1aK6-o.mp4-company,Repetition 1,1,1,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,2,2,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,4,4,1
54,8vdw-1aK6-o.mp4-company,Repetition 1,5,5,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,6,6,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,9,9,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,10,10,1
54,8vdw-1aK6-o.mp4-company,Repetition 1,13,13,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,15,15,1
54,8vdw-1aK6-o.mp4-company,Repetition 1,16,16,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,19,19,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,20,20,1
54,8vdw-1aK6-o.mp4-company,Repetition 1,23,23,1
54,8vdw-1aK6-o.mp4-company,Repetition 1,24,24,0
54,8vdw-1aK6-o.mp4-company,Repetition 1,25,25,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,1,1,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,2,2,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,4,4,1
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,5,5,1
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,6,6,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,9,9,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,10,10,1
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,13,13,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,15,15,1
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,16,16,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,19,19,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,20,20,1
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,23,23,1
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,24,24,0
55,8vdw-1aK6-o.mp4-public relations,Repetition 1,25,25,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,2,2,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,3,3,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,4,4,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,7,7,1
56,nd_xKdNIIpk.mp4-smile,Repetition 1,8,8,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,9,9,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,11,11,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,12,12,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,14,14,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,16,16,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,21,21,1
56,nd_xKdNIIpk.mp4-smile,Repetition 1,22,22,0
56,nd_xKdNIIpk.mp4-smile,Repetition 1,23,23,1
56,nd_xKdNIIpk.mp4-smile,Repetition 1,24,24,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,2,2,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,3,3,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,4,4,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,7,7,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,8,8,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,9,9,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,11,11,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,12,12,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,14,14,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,16,16,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,21,21,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,22,22,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,23,23,0
57,nd_xKdNIIpk.mp4-college,Repetition 1,24,24,0
58,nd_xKdNIIpk.mp4-community,Repetition 1,2,2,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,3,3,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,4,4,0
58,nd_xKdNIIpk.mp4-community,Repetition 1,7,7,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,8,8,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,9,9,0
58,nd_xKdNIIpk.mp4-community,Repetition 1,11,11,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,12,12,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,14,14,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,16,16,0
58,nd_xKdNIIpk.mp4-community,Repetition 1,21,21,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,22,22,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,23,23,1
58,nd_xKdNIIpk.mp4-community,Repetition 1,24,24,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,2,2,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,3,3,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,4,4,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,7,7,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,8,8,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,9,9,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,11,11,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,12,12,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,14,14,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,16,16,0
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,21,21,1
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,22,22,1
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,23,23,1
59,nd_xKdNIIpk.mp4-public relations,Repetition 1,24,24,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,1,1,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,2,2,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,4,4,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,6,6,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,7,7,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,8,8,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,9,9,1
1,j_70OVLHHPc.mp4-smile,Repetition 2,10,10,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,11,11,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,12,12,1
1,j_70OVLHHPc.mp4-smile,Repetition 2,14,14,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,15,15,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,16,16,0
1,j_70OVLHHPc.mp4-smile,Repetition 2,17,17,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,1,1,1
2,j_70OVLHHPc.mp4-sedan,Repetition 2,2,2,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,4,4,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,6,6,1
2,j_70OVLHHPc.mp4-sedan,Repetition 2,7,7,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,8,8,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,9,9,1
2,j_70OVLHHPc.mp4-sedan,Repetition 2,10,10,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,11,11,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,12,12,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,14,14,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,15,15,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,16,16,0
2,j_70OVLHHPc.mp4-sedan,Repetition 2,17,17,1
3,j_70OVLHHPc.mp4-public transport,Repetition 2,1,1,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,2,2,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,4,4,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,6,6,1
3,j_70OVLHHPc.mp4-public transport,Repetition 2,7,7,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,8,8,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,9,9,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,10,10,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,11,11,1
3,j_70OVLHHPc.mp4-public transport,Repetition 2,12,12,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,14,14,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,15,15,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,16,16,0
3,j_70OVLHHPc.mp4-public transport,Repetition 2,17,17,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,1,1,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,2,2,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,4,4,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,6,6,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,7,7,1
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,8,8,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,9,9,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,10,10,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,11,11,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,12,12,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,14,14,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,15,15,1
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,16,16,0
4,j_70OVLHHPc.mp4-lamborghini,Repetition 2,17,17,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,1,1,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,2,2,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,4,4,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,6,6,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,7,7,1
5,j_70OVLHHPc.mp4-porsche,Repetition 2,8,8,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,9,9,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,10,10,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,11,11,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,12,12,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,14,14,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,15,15,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,16,16,0
5,j_70OVLHHPc.mp4-porsche,Repetition 2,17,17,0
6,j_70OVLHHPc.mp4-public relations,Repetition 2,1,1,1
6,j_70OVLHHPc.mp4-public relations,Repetition 2,2,2,1
6,j_70OVLHHPc.mp4-public relations,Repetition 2,4,4,0
6,j_70OVLHHPc.mp4-public relations,Repetition 2,6,6,1
6,j_70OVLHHPc.mp4-public relations,Repetition 2,7,7,1
6,j_70OVLHHPc.mp4-public relations,Repetition 2,8,8,1
6,j_70OVLHHPc.mp4-public relations,Repetition 2,9,9,0
6,j_70OVLHHPc.mp4-public relations,Repetition 2,10,10,0
6,j_70OVLHHPc.mp4-public relations,Repetition 2,11,11,1
6,j_70OVLHHPc.mp4-public relations,Repetition 2,12,12,1
6,j_70OVLHHPc.mp4-public relations,Repetition 2,14,14,0
6,j_70OVLHHPc.mp4-public relations,Repetition 2,15,15,0
6,j_70OVLHHPc.mp4-public relations,Repetition 2,16,16,0
6,j_70OVLHHPc.mp4-public relations,Repetition 2,17,17,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,1,1,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,2,2,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,4,4,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,6,6,1
7,j_70OVLHHPc.mp4-sports car,Repetition 2,7,7,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,8,8,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,9,9,1
7,j_70OVLHHPc.mp4-sports car,Repetition 2,10,10,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,11,11,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,12,12,1
7,j_70OVLHHPc.mp4-sports car,Repetition 2,14,14,1
7,j_70OVLHHPc.mp4-sports car,Repetition 2,15,15,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,16,16,0
7,j_70OVLHHPc.mp4-sports car,Repetition 2,17,17,1
8,j_70OVLHHPc.mp4-smoking,Repetition 2,1,1,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,2,2,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,4,4,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,6,6,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,7,7,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,8,8,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,9,9,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,10,10,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,11,11,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,12,12,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,14,14,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,15,15,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,16,16,0
8,j_70OVLHHPc.mp4-smoking,Repetition 2,17,17,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,1,1,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,2,2,1
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,4,4,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,6,6,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,7,7,1
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,8,8,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,9,9,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,10,10,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,11,11,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,12,12,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,14,14,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,15,15,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,16,16,0
9,j_70OVLHHPc.mp4-bugatti,Repetition 2,17,17,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,1,1,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,2,2,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,4,4,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,6,6,1
10,j_70OVLHHPc.mp4-convertible,Repetition 2,7,7,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,8,8,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,9,9,1
10,j_70OVLHHPc.mp4-convertible,Repetition 2,10,10,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,11,11,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,12,12,1
10,j_70OVLHHPc.mp4-convertible,Repetition 2,14,14,1
10,j_70OVLHHPc.mp4-convertible,Repetition 2,15,15,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,16,16,0
10,j_70OVLHHPc.mp4-convertible,Repetition 2,17,17,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,1,1,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,2,2,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,4,4,0
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,6,6,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,7,7,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,8,8,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,9,9,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,10,10,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,11,11,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,12,12,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,14,14,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,15,15,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,16,16,1
11,j_70OVLHHPc.mp4-car manufacturer,Repetition 2,17,17,1
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,1,1,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,2,2,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,3,3,1
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,4,4,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,5,5,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,6,6,1
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,7,7,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,8,8,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,9,9,1
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,10,10,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,11,11,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,12,12,1
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,14,14,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,15,15,0
12,vuk9mP0Vz7M.mp4-smile,Repetition 2,16,16,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,1,1,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,2,2,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,3,3,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,4,4,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,5,5,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,6,6,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,7,7,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,8,8,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,9,9,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,10,10,1
13,vuk9mP0Vz7M.mp4-company,Repetition 2,11,11,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,12,12,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,14,14,1
13,vuk9mP0Vz7M.mp4-company,Repetition 2,15,15,0
13,vuk9mP0Vz7M.mp4-company,Repetition 2,16,16,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,1,1,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,2,2,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,3,3,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,4,4,0
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,5,5,0
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,6,6,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,7,7,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,8,8,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,9,9,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,10,10,0
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,11,11,0
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,12,12,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,14,14,1
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,15,15,0
14,vuk9mP0Vz7M.mp4-public relations,Repetition 2,16,16,0
15,vuk9mP0Vz7M.mp4-government,Repetition 2,1,1,0
15,vuk9mP0Vz7M.mp4-government,Repetition 2,2,2,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,3,3,0
15,vuk9mP0Vz7M.mp4-government,Repetition 2,4,4,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,5,5,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,6,6,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,7,7,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,8,8,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,9,9,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,10,10,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,11,11,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,12,12,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,14,14,1
15,vuk9mP0Vz7M.mp4-government,Repetition 2,15,15,0
15,vuk9mP0Vz7M.mp4-government,Repetition 2,16,16,1
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,1,1,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,2,2,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,3,3,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,4,4,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,5,5,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,6,6,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,7,7,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,8,8,1
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,9,9,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,10,10,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,11,11,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,12,12,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,14,14,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,15,15,0
16,vuk9mP0Vz7M.mp4-city council,Repetition 2,16,16,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,1,1,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,2,2,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,3,3,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,4,4,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,5,5,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,6,6,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,7,7,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,8,8,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,9,9,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,10,10,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,11,11,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,12,12,1
17,vuk9mP0Vz7M.mp4-business,Repetition 2,14,14,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,15,15,0
17,vuk9mP0Vz7M.mp4-business,Repetition 2,16,16,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,1,1,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,2,2,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,3,3,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,4,4,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,5,5,1
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,6,6,1
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,7,7,1
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,8,8,1
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,9,9,1
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,10,10,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,11,11,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,12,12,1
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,14,14,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,15,15,0
18,vuk9mP0Vz7M.mp4-organization,Repetition 2,16,16,0
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,1,1,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,2,2,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,3,3,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,4,4,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,5,5,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,6,6,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,7,7,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,8,8,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,9,9,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,10,10,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,11,11,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,12,12,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,14,14,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,15,15,1
19,vuk9mP0Vz7M.mp4-BBC News,Repetition 2,16,16,1
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,1,1,1
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,2,2,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,3,3,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,4,4,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,5,5,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,6,6,1
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,7,7,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,8,8,1
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,9,9,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,10,10,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,11,11,1
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,12,12,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,14,14,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,15,15,0
20,vuk9mP0Vz7M.mp4-car crash TV,Repetition 2,16,16,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,1,1,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,2,2,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,4,4,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,6,6,1
21,lVMN_iO62Dc.mp4-smile,Repetition 2,7,7,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,8,8,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,9,9,1
21,lVMN_iO62Dc.mp4-smile,Repetition 2,10,10,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,11,11,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,12,12,1
21,lVMN_iO62Dc.mp4-smile,Repetition 2,13,13,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,14,14,1
21,lVMN_iO62Dc.mp4-smile,Repetition 2,15,15,0
21,lVMN_iO62Dc.mp4-smile,Repetition 2,16,16,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,1,1,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,2,2,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,4,4,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,6,6,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,7,7,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,8,8,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,9,9,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,10,10,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,11,11,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,12,12,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,13,13,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,14,14,0
22,lVMN_iO62Dc.mp4-volkswagen,Repetition 2,15,15,0
